,BRC Size,SRC Size,Diff,F/P %,SRC Depth,Error %
0,1753,10524,8771,6.00342270393611,1,16.657164576206764
1,2302,5262,2960,2.2858384013900954,2,43.747624477385024
2,20,5262,5242,263.1,2,0.3800836183960471
3,0,5262,5262,inf,2,0.0
4,2020,10524,8504,5.20990099009901,1,19.19422272900038
5,715,21048,20333,29.43776223776224,0,3.396997339414671
6,0,5262,5262,inf,2,0.0
7,0,5262,5262,inf,2,0.0
8,1273,21048,19775,16.53417124901807,0,6.0480805777271
9,0,5262,5262,inf,2,0.0
10,25,1315,1290,52.6,4,1.9011406844106464
11,0,41,41,inf,9,0.0
12,57,5262,5205,92.3157894736842,2,1.0832383124287344
13,1594,21048,19454,13.204516938519449,0,7.5731660965412395
14,1258,10524,9266,8.365659777424483,1,11.953629798555681
15,1605,5262,3657,3.278504672897196,2,30.50171037628278
16,709,21048,20339,29.686882933709448,0,3.3684910680349676
17,0,5262,5262,inf,2,0.0
18,1,5262,5261,5262.0,2,0.019004180919802355
19,0,2,2,inf,13,0.0
20,2108,5262,3154,2.4962049335863377,2,40.060813378943365
21,0,5262,5262,inf,2,0.0
22,776,21048,20272,27.123711340206185,0,3.686811098441657
23,1116,21048,19932,18.86021505376344,0,5.3021664766248575
24,2829,10524,7695,3.7200424178154825,1,26.88141391106043
25,1386,10524,9138,7.593073593073593,1,13.169897377423034
26,0,1315,1315,inf,4,0.0
27,1570,10524,8954,6.703184713375796,1,14.918282022044849
28,0,5262,5262,inf,2,0.0
29,877,2631,1754,3.0,3,33.33333333333333
30,1590,5262,3672,3.309433962264151,2,30.216647662485745
31,2110,10524,8414,4.987677725118483,1,20.049410870391487
32,2828,10524,7696,3.721357850070721,1,26.87191182060053
33,197,2631,2434,13.355329949238579,3,7.487647282402128
34,15,5262,5247,350.8,2,0.28506271379703535
35,2330,10524,8194,4.516738197424893,1,22.139870771569743
36,0,329,329,inf,6,0.0
37,0,1315,1315,inf,4,0.0
38,0,41,41,inf,9,0.0
39,2040,10524,8484,5.158823529411765,1,19.384264538198405
40,16,5262,5246,328.875,2,0.3040668947168377
41,641,21048,20407,32.83619344773791,0,3.045419992398328
42,0,5262,5262,inf,2,0.0
43,1988,10524,8536,5.293762575452717,1,18.890155834283544
44,228,21048,20820,92.3157894736842,0,1.0832383124287344
45,0,5262,5262,inf,2,0.0
46,1050,5262,4212,5.011428571428572,2,19.954389965792473
47,547,5262,4715,9.619744058500913,2,10.39528696313189
48,2138,21048,18910,9.844714686623012,0,10.157734701634359
49,2419,10524,8105,4.350558081852005,1,22.98555682250095
50,356,5262,4906,14.780898876404494,2,6.76548840744964
51,1293,5262,3969,4.069605568445476,2,24.57240592930445
52,1900,10524,8624,5.538947368421053,1,18.053971873812237
53,0,5262,5262,inf,2,0.0
54,882,5262,4380,5.965986394557823,2,16.76168757126568
55,1308,21048,19740,16.091743119266056,0,6.214367160775371
56,1328,5262,3934,3.9623493975903616,2,25.23755226149753
57,589,5262,4673,8.933786078098471,2,11.193462561763589
58,1033,21048,20015,20.375605033881897,0,4.907829722538959
59,3929,10524,6595,2.678544158819038,1,37.33371341695173
60,358,21048,20690,58.79329608938548,0,1.700874192322311
61,827,2631,1804,3.181378476420798,3,31.4329152413531
62,722,5262,4540,7.28808864265928,2,13.7210186240973
63,778,5262,4484,6.763496143958869,2,14.785252755606235
64,1389,2631,1242,1.8941684665226781,3,52.79361459521095
65,203,5262,5059,25.92118226600985,2,3.8578487267198787
66,2756,10524,7768,3.818577648766328,1,26.187761307487644
67,1025,5262,4237,5.133658536585366,2,19.479285442797416
68,245,21048,20803,85.91020408163266,0,1.1640060813378943
69,2905,10524,7619,3.6227194492254733,1,27.603572786012926
70,0,1316,1316,inf,4,0.0
71,333,5262,4929,15.801801801801801,2,6.328392246294184
72,0,5262,5262,inf,2,0.0
73,1683,5262,3579,3.126559714795009,2,31.984036488027368
74,960,21048,20088,21.925,0,4.561003420752566
75,664,21048,20384,31.698795180722893,0,3.1546940326871913
76,503,1316,813,2.6163021868787277,4,38.22188449848024
77,1218,5262,4044,4.320197044334975,2,23.14709236031927
78,1865,21048,19183,11.285790884718498,0,8.860699353857848
79,2014,5262,3248,2.612711022840119,2,38.27442037248195
80,0,5262,5262,inf,2,0.0
81,1409,21048,19639,14.938254080908445,0,6.694222729000381
82,2303,5262,2959,2.284845853234911,2,43.76662865830483
83,2074,21048,18974,10.14850530376085,0,9.853667806917523
84,1038,5262,4224,5.069364161849711,2,19.726339794754846
85,525,5262,4737,10.022857142857143,2,9.977194982896236
86,1645,10524,8879,6.397568389057751,1,15.63093880653744
87,914,5262,4348,5.7571115973741795,2,17.36982136069935
88,0,328,328,inf,6,0.0
89,355,21048,20693,59.290140845070425,0,1.686621056632459
90,1607,21048,19441,13.09769757311761,0,7.634929684530596
91,1375,21048,19673,15.307636363636364,0,6.53268719118206
92,1091,5262,4171,4.823098075160403,2,20.73356138350437
93,1301,21048,19747,16.178324365872406,0,6.181109844165716
94,3131,5262,2131,1.6806132226125838,2,59.50209045990118
95,95,21048,20953,221.55789473684212,0,0.451349296845306
96,1364,21048,19684,15.43108504398827,0,6.480425693652604
97,3268,10524,7256,3.2203182374541,1,31.05283162295705
98,89,5262,5173,59.12359550561798,2,1.69137210186241
99,3488,10524,7036,3.0172018348623855,1,33.14329152413531
100,1313,5262,3949,4.007616146230007,2,24.952489547700495
101,0,1315,1315,inf,4,0.0
102,2169,5262,3093,2.4260027662517287,2,41.22006841505131
103,1747,10524,8777,6.024041213508872,1,16.60015203344736
104,0,5262,5262,inf,2,0.0
105,11,21048,21037,1913.4545454545455,0,0.05226149752945648
106,1700,5262,3562,3.0952941176470588,2,32.307107563664005
107,775,21048,20273,27.158709677419356,0,3.682060053211707
108,56,1315,1259,23.482142857142858,4,4.258555133079848
109,361,21048,20687,58.30470914127424,0,1.7151273280121626
110,1731,10524,8793,6.079722703639515,1,16.44811858608894
111,938,5262,4324,5.609808102345416,2,17.82592170277461
112,2645,10524,7879,3.97882797731569,1,25.133029266438616
113,1379,21048,19669,15.263234227701233,0,6.551691372101863
114,2486,10524,8038,4.233306516492357,1,23.622196883314327
115,494,1315,821,2.661943319838057,4,37.56653992395437
116,635,21048,20413,33.14645669291338,0,3.016913721018624
117,1902,5262,3360,2.7665615141955837,2,36.14595210946408
118,1653,21048,19395,12.733212341197822,0,7.853477765108324
119,1026,21048,20022,20.514619883040936,0,4.874572405929305
120,2417,10524,8107,4.3541580471659085,1,22.96655264158115
121,2086,21048,18962,10.09012464046021,0,9.910680349676928
122,1510,10524,9014,6.96953642384106,1,14.348156594450778
123,1079,21048,19969,19.506950880444855,0,5.126377803116686
124,1201,10524,9323,8.76269775187344,1,11.412010642341315
125,860,21048,20188,24.474418604651163,0,4.085898897757507
126,884,5262,4378,5.952488687782806,2,16.799695933105284
127,0,1316,1316,inf,4,0.0
128,0,328,328,inf,6,0.0
129,903,5262,4359,5.827242524916944,2,17.160775370581526
130,2742,10524,7782,3.8380743982494527,1,26.054732041049032
131,1116,5262,4146,4.71505376344086,2,21.20866590649943
132,1958,5262,3304,2.6874361593462717,2,37.210186240973016
133,168,21048,20880,125.28571428571429,0,0.798175598631699
134,1372,5262,3890,3.8352769679300294,2,26.073736221968836
135,802,5262,4460,6.561097256857855,2,15.24135309768149
136,1189,21048,19859,17.702270815811605,0,5.648992778411251
137,1044,5262,4218,5.040229885057471,2,19.84036488027366
138,0,21048,21048,inf,0,0.0
139,29,5262,5233,181.44827586206895,2,0.5511212466742683
140,1012,2631,1619,2.599802371541502,3,38.46446218167997
141,823,2631,1808,3.1968408262454435,3,31.28088179399468
142,916,5262,4346,5.744541484716157,2,17.40782972253896
143,557,21048,20491,37.78815080789946,0,2.646332193082478
144,0,5262,5262,inf,2,0.0
145,1267,5262,3995,4.153117600631413,2,24.078297225389587
146,0,5262,5262,inf,2,0.0
147,2224,10524,8300,4.732014388489208,1,21.13264918282022
148,2103,10524,8421,5.004279600570613,1,19.98289623717218
149,1210,5262,4052,4.3487603305785125,2,22.99505891296085
150,1715,10524,8809,6.136443148688047,1,16.296085138730522
151,242,2631,2389,10.87190082644628,3,9.198023565184341
152,1409,5262,3853,3.7345635202271112,2,26.776890916001523
153,0,328,328,inf,6,0.0
154,1278,10524,9246,8.234741784037558,1,12.143671607753706
155,116,164,48,1.4137931034482758,7,70.73170731707317
156,1623,10524,8901,6.484288354898337,1,15.421892816419614
157,0,5262,5262,inf,2,0.0
158,1356,5262,3906,3.8805309734513274,2,25.769669327251993
159,0,5262,5262,inf,2,0.0
160,2331,21048,18717,9.029601029601029,0,11.074686431014822
161,1906,10524,8618,5.521511017838405,1,18.110984416571647
162,44,5262,5218,119.5909090909091,2,0.8361839604713037
163,1213,21048,19835,17.3520197856554,0,5.763017863930065
164,677,5262,4585,7.772525849335302,2,12.865830482706194
165,0,1315,1315,inf,4,0.0
166,1214,21048,19834,17.337726523887973,0,5.767768909160016
167,0,5262,5262,inf,2,0.0
168,1147,5262,4115,4.587619877942458,2,21.797795515013302
169,0,2,2,inf,13,0.0
170,719,21048,20329,29.273991655076497,0,3.416001520334474
171,1084,21048,19964,19.416974169741696,0,5.1501330292664385
172,596,21048,20452,35.31543624161074,0,2.831622957050551
173,1947,10524,8577,5.405238828967643,1,18.500570125427593
174,1624,10524,8900,6.480295566502463,1,15.431394906879515
175,3172,10524,7352,3.317780580075662,1,30.140630938806538
176,738,5262,4524,7.130081300813008,2,14.02508551881414
177,415,5262,4847,12.679518072289156,2,7.886735081717979
178,526,2631,2105,5.001901140684411,3,19.99239832763208
179,119,1316,1197,11.058823529411764,4,9.042553191489363
180,1138,21048,19910,18.49560632688928,0,5.40668947168377
181,1001,10524,9523,10.513486513486514,1,9.51159255036108
182,2276,21048,18772,9.24780316344464,0,10.81337894336754
183,1591,21048,19457,13.229415461973602,0,7.558912960851387
184,2031,5262,3231,2.5908419497784343,2,38.59749144811859
185,999,5262,4263,5.267267267267267,2,18.985176738882554
186,0,1315,1315,inf,4,0.0
187,1186,21048,19862,17.747048903878582,0,5.6347396427213985
188,853,5262,4409,6.168815943728019,2,16.21056632459141
189,121,21048,20927,173.9504132231405,0,0.5748764728240213
190,2172,5262,3090,2.4226519337016574,2,41.27708095781072
191,445,21048,20603,47.29887640449438,0,2.1142151273280123
192,2258,5262,3004,2.330380868024801,2,42.91144051691372
193,32,21048,21016,657.75,0,0.15203344735841884
194,1817,5262,3445,2.895982388552559,2,34.53059673128088
195,2769,10524,7755,3.800650054171181,1,26.31128848346636
196,1338,21048,19710,15.730941704035875,0,6.356898517673888
197,2363,10524,8161,4.45366060093102,1,22.453439756746484
198,0,5262,5262,inf,2,0.0
199,2500,21048,18548,8.4192,0,11.877613074876473
200,1447,5262,3815,3.6364892881824464,2,27.49904979095401
201,0,5262,5262,inf,2,0.0
202,104,329,225,3.1634615384615383,6,31.61094224924012
203,1687,5262,3575,3.119146413752223,2,32.060053211706574
204,222,21048,20826,94.8108108108108,0,1.0547320410490308
205,1819,10524,8705,5.785596481583288,1,17.284302546560244
206,1829,10524,8695,5.753963914707491,1,17.379323451159255
207,2275,10524,8249,4.625934065934066,1,21.61725579627518
208,199,21048,20849,105.76884422110552,0,0.9454580007601672
209,0,1315,1315,inf,4,0.0
210,3214,10524,7310,3.2744243932794026,1,30.539718738122385
211,0,2,2,inf,13,0.0
212,635,5262,4627,8.286614173228346,2,12.067654884074496
213,1611,10524,8913,6.532588454376164,1,15.307867730900798
214,41,1315,1274,32.073170731707314,4,3.11787072243346
215,0,1315,1315,inf,4,0.0
216,0,5262,5262,inf,2,0.0
217,0,5262,5262,inf,2,0.0
218,1552,21048,19496,13.561855670103093,0,7.373622196883314
219,1351,21048,19697,15.579570688378979,0,6.4186621056632465
220,391,21048,20657,53.831202046035806,0,1.8576586849106804
221,1338,21048,19710,15.730941704035875,0,6.356898517673888
222,0,41,41,inf,9,0.0
223,804,2631,1827,3.2723880597014925,3,30.558722919042193
224,0,5262,5262,inf,2,0.0
225,813,21048,20235,25.88929889298893,0,3.862599771949829
226,1741,10524,8783,6.044801838024124,1,16.543139490687953
227,930,2631,1701,2.829032258064516,3,35.34777651083238
228,0,1315,1315,inf,4,0.0
229,192,21048,20856,109.625,0,0.9122006841505131
230,1574,10524,8950,6.686149936467598,1,14.956290383884454
231,1956,10524,8568,5.380368098159509,1,18.586088939566707
232,1211,5262,4051,4.345169281585466,2,23.014063093880655
233,813,21048,20235,25.88929889298893,0,3.862599771949829
234,1154,10524,9370,9.119584055459272,1,10.965412390725959
235,1470,5262,3792,3.5795918367346937,2,27.936145952109463
236,1218,21048,19830,17.2807881773399,0,5.7867730900798175
237,545,21048,20503,38.62018348623853,0,2.589319650323071
238,3186,10524,7338,3.303201506591337,1,30.273660205245157
239,2721,5262,2541,1.9338478500551268,2,51.710376282782214
240,2168,21048,18880,9.708487084870848,0,10.300266058532877
241,0,5262,5262,inf,2,0.0
242,1270,2631,1361,2.0716535433070864,3,48.270619536297986
243,430,5262,4832,12.237209302325581,2,8.171797795515014
244,0,5262,5262,inf,2,0.0
245,0,5262,5262,inf,2,0.0
246,126,21048,20922,167.04761904761904,0,0.5986316989737742
247,281,21048,20767,74.90391459074733,0,1.3350437096161154
248,1478,10524,9046,7.120433017591339,1,14.044089699733942
249,787,5262,4475,6.686149936467598,2,14.956290383884454
250,1786,2631,845,1.473124300111982,3,67.88293424553402
251,167,5262,5095,31.508982035928145,2,3.173698213606994
252,519,5262,4743,10.138728323699421,2,9.863169897377423
253,543,21048,20505,38.76243093922652,0,2.57981755986317
254,1002,21048,20046,21.005988023952096,0,4.76054732041049
255,1604,21048,19444,13.12219451371571,0,7.620676548840745
256,1281,5262,3981,4.107728337236534,2,24.34435575826682
257,154,5262,5108,34.16883116883117,2,2.9266438616495627
258,1331,10524,9193,7.906836964688204,1,12.647282402128468
259,0,2,2,inf,13,0.0
260,2342,21048,18706,8.987190435525193,0,11.12694792854428
261,632,21048,20416,33.30379746835443,0,3.0026605853287722
262,295,1316,1021,4.461016949152542,4,22.416413373860184
263,0,1315,1315,inf,4,0.0
264,2690,10524,7834,3.9122676579925653,1,25.56062333713417
265,3147,10524,7377,3.344137273593899,1,29.903078677309008
266,1982,10524,8542,5.30978809283552,1,18.833143291524134
267,1145,5262,4117,4.5956331877729255,2,21.759787153173697
268,489,21048,20559,43.04294478527607,0,2.3232611174458384
269,1579,5262,3683,3.3324889170360987,2,30.007601672367922
270,861,10524,9663,12.222996515679442,1,8.181299885974914
271,552,21048,20496,38.130434782608695,0,2.6225769669327255
272,1346,21048,19702,15.63744427934621,0,6.394906879513493
273,1651,21048,19397,12.748637189582071,0,7.843975674648422
274,1234,10524,9290,8.528363047001621,1,11.725579627518053
275,1478,21048,19570,14.240866035182679,0,7.022044849866971
276,0,1316,1316,inf,4,0.0
277,1976,21048,19072,10.651821862348179,0,9.388065374382364
278,3666,21048,17382,5.741407528641571,0,17.41733181299886
279,799,21048,20249,26.342928660826033,0,3.7960851387305206
280,1046,10524,9478,10.061185468451242,1,9.939186621056633
281,0,5262,5262,inf,2,0.0
282,1205,10524,9319,8.733609958506223,1,11.45001900418092
283,1099,2631,1532,2.393994540491356,3,41.77118966172558
284,1819,10524,8705,5.785596481583288,1,17.284302546560244
285,1951,10524,8573,5.394156842644797,1,18.5385784872672
286,2840,10524,7684,3.7056338028169016,1,26.985936906119345
287,0,328,328,inf,6,0.0
288,2656,10524,7868,3.9623493975903616,1,25.23755226149753
289,0,5262,5262,inf,2,0.0
290,1344,21048,19704,15.660714285714286,0,6.385404789053592
291,0,5262,5262,inf,2,0.0
292,1418,5262,3844,3.710860366713681,2,26.94792854427974
293,0,5262,5262,inf,2,0.0
294,94,21048,20954,223.91489361702128,0,0.44659825161535543
295,300,5262,4962,17.54,2,5.701254275940707
296,794,10524,9730,13.2544080604534,1,7.544659825161536
297,1730,10524,8794,6.083236994219654,1,16.438616495629038
298,1573,5262,3689,3.3452002542911634,2,29.893576586849107
299,1583,5262,3679,3.32406822488945,2,30.08361839604713
300,373,5262,4889,14.107238605898123,2,7.0885594830862795
301,110,21048,20938,191.34545454545454,0,0.5226149752945648
302,1594,5262,3668,3.301129234629862,2,30.292664386164958
303,10,2631,2621,263.1,3,0.3800836183960471
304,594,1316,722,2.2154882154882154,4,45.13677811550152
305,1521,21048,19527,13.838264299802761,0,7.226339794754846
306,1362,21048,19686,15.45374449339207,0,6.470923603192702
307,30,5262,5232,175.4,2,0.5701254275940707
308,1959,10524,8565,5.372128637059724,1,18.61459521094641
309,1118,5262,4144,4.706618962432916,2,21.246674268339035
310,1780,10524,8744,5.912359550561797,1,16.9137210186241
311,1205,21048,19843,17.467219917012446,0,5.72500950209046
312,672,21048,20376,31.321428571428573,0,3.192702394526796
313,0,1315,1315,inf,4,0.0
314,1924,10524,8600,5.46985446985447,1,18.282022044849867
315,1,21048,21047,21048.0,0,0.004751045229950589
316,728,21048,20320,28.912087912087912,0,3.458760927404029
317,2192,21048,18856,9.602189781021897,0,10.414291144051692
318,819,21048,20229,25.6996336996337,0,3.8911060433295326
319,1456,2631,1175,1.8070054945054945,3,55.34017483846446
320,1690,21048,19358,12.454437869822485,0,8.029266438616496
321,1204,21048,19844,17.48172757475083,0,5.72025845686051
322,93,2631,2538,28.29032258064516,3,3.534777651083238
323,1853,21048,19195,11.358877495952509,0,8.803686811098443
324,1793,10524,8731,5.8694924707194644,1,17.037248194602814
325,933,21048,20115,22.559485530546624,0,4.432725199543899
326,1940,10524,8584,5.424742268041237,1,18.434055492208287
327,2074,5262,3188,2.5371263259402124,2,39.41467122767009
328,175,1315,1140,7.514285714285714,4,13.307984790874524
329,1286,5262,3976,4.091757387247278,2,24.43937666286583
330,1721,5262,3541,3.0575246949447994,2,32.706195362979855
331,668,21048,20380,31.508982035928145,0,3.173698213606994
332,736,10524,9788,14.298913043478262,1,6.993538578487267
333,653,2631,1978,4.029096477794793,3,24.819460281261875
334,677,10524,9847,15.545051698670605,1,6.432915241353097
335,1445,21048,19603,14.566089965397923,0,6.865260357278602
336,1283,21048,19765,16.40530007794232,0,6.095591030026606
337,0,5262,5262,inf,2,0.0
338,2114,5262,3148,2.489120151371807,2,40.174838464462184
